idx,lat,lon,elev_m,below_threshold
131,40.688643,-8.592409,7.694,False
132,40.689255,-8.59154,5.318,False
133,40.689867,-8.590671,4.357,False
134,40.690478,-8.589801,5.394,False
135,40.69109,-8.588932,2.959,True
136,40.691702,-8.588063,1.99,True
137,40.692314,-8.587193,1.994,True
138,40.692108,-8.587403,1.99,True
139,40.691448,-8.58821,1.999,True
140,40.690789,-8.589016,4.219,False
141,40.691227,-8.588499,2.314,True
142,40.691895,-8.587704,1.99,True
143,40.692562,-8.586909,3.791,False
144,40.69323,-8.586114,5.865,False
145,40.693897,-8.58532,4.711,False
146,40.694565,-8.584525,3.471,False
147,40.695232,-8.58373,3.445,False
148,40.6959,-8.582935,5.914,False
149,40.696567,-8.58214,5.367,False
150,40.697235,-8.581345,6.425,False
151,40.697903,-8.580551,7.248,False
152,40.69857,-8.579756,6.645,False
153,40.699238,-8.578961,5.728,False
154,40.699905,-8.578166,4.503,False
155,40.700346,-8.577637,3.593,False
156,40.701006,-8.576831,3.541,False
157,40.701666,-8.576025,2.35,True
158,40.702326,-8.57522,3.595,False
159,40.702986,-8.574414,4.719,False
160,40.703646,-8.573608,3.975,False
161,40.704306,-8.572803,2.705,True
162,40.703717,-8.573524,3.784,False
163,40.703058,-8.574331,4.764,False
164,40.702398,-8.575137,3.751,False
165,40.701737,-8.575942,2.503,True
166,40.701077,-8.576747,3.306,False
167,40.700416,-8.577552,3.466,False
168,40.700646,-8.577271,3.27,False
169,40.701306,-8.576465,2.491,True
170,40.701966,-8.575659,2.957,True
171,40.702626,-8.574854,4.239,False
172,40.703286,-8.574048,4.678,False
173,40.703946,-8.573242,3.226,False
174,40.704307,-8.572802,2.705,True
175,40.703646,-8.573608,3.975,False
176,40.702986,-8.574414,4.72,False
177,40.702326,-8.575219,3.595,False
178,40.701666,-8.576025,2.35,True
179,40.701006,-8.576831,3.541,False
180,40.700346,-8.577637,3.593,False
181,40.699686,-8.578442,4.622,False
182,40.699026,-8.579248,6.506,False
183,40.698366,-8.580054,6.561,False
184,40.69896,-8.58011,7.334,False
185,40.699855,-8.579985,3.805,False
186,40.700749,-8.579861,3.684,False
187,40.701644,-8.579737,2.095,True
188,40.702538,-8.579613,2.175,True
189,40.703432,-8.579489,2.564,True
190,40.704327,-8.579365,2.269,True
191,40.705221,-8.579241,1.732,True
192,40.706115,-8.579116,1.667,True
193,40.70701,-8.578992,2.724,True
194,40.707904,-8.578868,2.483,True
195,40.708799,-8.578744,2.045,True
196,40.709693,-8.57862,2.414,True
197,40.710587,-8.578496,2.924,True
198,40.711482,-8.578371,2.394,True
199,40.712376,-8.578247,2.824,True
200,40.713271,-8.578123,2.168,True
201,40.714165,-8.577999,2.622,True
202,40.715059,-8.577875,1.32,True
203,40.715954,-8.577751,2.007,True
204,40.716848,-8.577627,1.771,True
205,40.717742,-8.577502,0.79,True
206,40.718637,-8.577378,1.176,True
207,40.719531,-8.577254,1.604,True
208,40.720426,-8.57713,1.586,True
209,40.72132,-8.577006,1.973,True
210,40.722214,-8.576882,1.094,True
211,40.723109,-8.576757,0.061,True
212,40.724003,-8.576633,-0.774,True
213,40.724898,-8.576509,0.064,True
214,40.725792,-8.576385,0.89,True
215,40.726686,-8.576261,1.239,True
216,40.727581,-8.576137,2.376,True
217,40.728475,-8.576013,1.68,True
218,40.729369,-8.575888,1.062,True
219,40.730264,-8.575764,0.984,True
220,40.731158,-8.57564,0.511,True
221,40.732053,-8.575516,0.132,True
222,40.732947,-8.575392,0.314,True
223,40.733841,-8.575268,0.174,True
224,40.734736,-8.575143,0.914,True
225,40.73563,-8.575019,2.697,True
226,40.736525,-8.574895,2.684,True
227,40.737419,-8.574771,1.127,True
228,40.738313,-8.574647,1.394,True
229,40.739208,-8.574523,2.676,True
230,40.740102,-8.574399,2.217,True
231,40.740997,-8.574274,2.469,True
232,40.741891,-8.57415,1.93,True
233,40.742785,-8.574026,2.359,True
234,40.74368,-8.573902,2.819,True
235,40.744574,-8.573778,3.012,False
236,40.745468,-8.573654,3.841,False
237,40.746363,-8.573529,3.241,False
238,40.74592,-8.573222,3.791,False
239,40.745064,-8.572858,4.318,False
240,40.744208,-8.572495,4.918,False
241,40.743352,-8.572131,5.455,False
242,40.742496,-8.571767,6.461,False
243,40.741649,-8.57137,5.945,False
244,40.740815,-8.570926,7.108,False
245,40.739998,-8.570431,7.736,False
246,40.739188,-8.569916,7.168,False
247,40.738377,-8.569401,6.155,False
248,40.737567,-8.568886,4.967,False
249,40.736757,-8.56837,4.446,False
250,40.735948,-8.567854,4.078,False
251,40.735138,-8.567338,4.397,False
252,40.734324,-8.566831,5.422,False
253,40.733494,-8.566375,6.87,False
254,40.732644,-8.565992,6.142,False
255,40.731777,-8.565676,6.123,False
256,40.730899,-8.565416,7.415,False
257,40.73002,-8.565168,6.439,False
258,40.72914,-8.564921,6.966,False
259,40.729436,-8.565117,6.061,False
260,40.730282,-8.56552,5.495,False
261,40.731128,-8.565922,4.211,False
262,40.731974,-8.566325,4.099,False
263,40.73282,-8.566728,4.493,False
264,40.733666,-8.56713,3.453,False
265,40.734512,-8.567533,2.495,True
266,40.735358,-8.567935,2.02,True
267,40.736204,-8.568338,2.666,True
268,40.73705,-8.568741,3.577,False
269,40.737896,-8.569143,5.126,False
270,40.738741,-8.569546,7.083,False
271,40.739587,-8.569949,7.963,False
272,40.740433,-8.570351,9.19,False
273,40.741279,-8.570754,8.321,False
274,40.742125,-8.571157,8.367,False
275,40.742971,-8.571559,8.693,False
276,40.743817,-8.571962,6.707,False
277,40.744663,-8.572365,5.114,False
278,40.745509,-8.572767,4.145,False
279,40.746355,-8.57317,3.506,False
280,40.747201,-8.573572,3.515,False
281,40.748047,-8.573975,4.998,False
282,40.748893,-8.574378,7.505,False
283,40.749739,-8.57478,7.325,False
284,40.750585,-8.575183,6.36,False
285,40.75087,-8.575336,5.893,False
286,40.750013,-8.574977,6.725,False
287,40.749158,-8.574609,7.123,False
288,40.748302,-8.574242,5.455,False
289,40.747447,-8.573875,3.582,False
290,40.746592,-8.573508,3.219,False
291,40.74741,-8.573866,3.527,False
292,40.748264,-8.574239,5.304,False
293,40.749117,-8.574613,6.973,False
294,40.749971,-8.574986,6.634,False
295,40.750825,-8.57536,5.713,False
296,40.751686,-8.5757,6.365,False
297,40.752561,-8.575971,6.846,False
298,40.753445,-8.576194,6.716,False
299,40.754336,-8.576354,6.641,False
300,40.755231,-8.576465,8.412,False
301,40.756128,-8.576553,10.794,False
302,40.757025,-8.576639,11.855,False
303,40.757922,-8.576724,11.975,False
304,40.758819,-8.576808,12.574,False
305,40.759716,-8.576891,13.469,False
306,40.760613,-8.576974,14.024,False
307,40.76151,-8.577056,15.535,False
308,40.762407,-8.577139,16.656,False
309,40.763304,-8.577228,16.327,False
310,40.764201,-8.577316,16.055,False
311,40.765098,-8.577401,16.488,False
312,40.765995,-8.577486,18.309,False
313,40.766892,-8.577571,20.348,False
314,40.767789,-8.577651,20.342,False
315,40.768687,-8.577729,20.626,False
316,40.769584,-8.577808,17.935,False
317,40.770481,-8.577894,17.665,False
318,40.771378,-8.577982,18.297,False
319,40.772275,-8.57807,21.346,False
320,40.773171,-8.578158,22.803,False
321,40.774068,-8.578246,22.123,False
322,40.774965,-8.57833,20.563,False
323,40.775862,-8.578415,19.873,False
324,40.776759,-8.5785,19.935,False
325,40.777656,-8.578585,21.528,False
326,40.778553,-8.57867,21.417,False
327,40.77945,-8.578755,21.703,False
328,40.780347,-8.57884,22.196,False
329,40.781244,-8.578925,22.128,False
330,40.782142,-8.579009,22.143,False
331,40.783039,-8.579094,23.048,False
332,40.783936,-8.579177,24.238,False
333,40.784833,-8.579262,24.162,False
334,40.78573,-8.579348,25.948,False
335,40.786627,-8.579434,28.712,False
336,40.787524,-8.579519,29.772,False
337,40.788421,-8.579601,30.435,False
338,40.789318,-8.579685,29.179,False
339,40.790215,-8.579769,28.182,False
340,40.791112,-8.579854,28.46,False
341,40.792009,-8.579938,25.792,False
342,40.792906,-8.580022,20.407,False
343,40.793803,-8.580107,22.645,False
344,40.7947,-8.580191,28.363,False
345,40.795597,-8.580277,27.597,False
346,40.796494,-8.580363,26.609,False
347,40.796584,-8.580321,25.746,False
348,40.795697,-8.580123,27.545,False
349,40.79481,-8.579926,28.508,False
350,40.793923,-8.579729,23.641,False
351,40.793037,-8.579532,19.62,False
352,40.79215,-8.579335,20.755,False
353,40.791263,-8.579137,23.25,False
354,40.790376,-8.57894,25.123,False
355,40.789489,-8.578743,30.12,False
356,40.788602,-8.578546,32.043,False
357,40.787716,-8.578349,31.008,False
358,40.786829,-8.578151,31.641,False
359,40.785942,-8.577954,31.065,False
360,40.785055,-8.577757,28.398,False
361,40.784168,-8.57756,29.154,False
362,40.783281,-8.577363,27.496,False
363,40.782395,-8.577165,25.283,False
364,40.781508,-8.576968,24.903,False
365,40.780621,-8.576771,25.272,False
366,40.779734,-8.576574,24.703,False
367,40.778847,-8.576377,23.628,False
368,40.77796,-8.576179,24.744,False
369,40.777074,-8.575982,25.174,False
370,40.776187,-8.575785,25.919,False
371,40.7753,-8.575588,26.051,False
372,40.774413,-8.575391,26.139,False
373,40.773526,-8.575193,26.061,False
374,40.772639,-8.574996,25.797,False
375,40.771753,-8.574799,23.809,False
376,40.770866,-8.574602,22.775,False
377,40.769979,-8.574405,22.539,False
378,40.769092,-8.574207,24.852,False
379,40.768205,-8.57401,29.494,False
380,40.767318,-8.573813,28.335,False
381,40.766432,-8.573616,27.876,False
382,40.765545,-8.573419,24.333,False
383,40.764658,-8.573221,21.404,False
384,40.763771,-8.573024,21.748,False
385,40.762884,-8.572827,22.572,False
386,40.761997,-8.57263,23.949,False
387,40.761111,-8.572433,21.508,False
388,40.760224,-8.572235,19.825,False
389,40.759337,-8.572038,19.837,False
390,40.75845,-8.571841,19.445,False
391,40.757563,-8.571644,20.956,False
392,40.756677,-8.571447,22.693,False
393,40.75579,-8.571249,22.912,False
394,40.754903,-8.571052,21.794,False
395,40.754016,-8.570855,22.116,False
396,40.753129,-8.570658,23.635,False
397,40.752242,-8.570461,23.217,False
398,40.751356,-8.570264,20.385,False
399,40.750469,-8.570066,18.355,False
400,40.749582,-8.569869,5.616,False
401,40.748695,-8.569672,8.41,False
402,40.747808,-8.569475,7.426,False
403,40.746921,-8.569278,9.04,False
404,40.746035,-8.56908,10.135,False
405,40.745148,-8.568883,12.331,False
406,40.744261,-8.568686,17.596,False
407,40.743374,-8.568489,20.747,False
408,40.742487,-8.568292,20.121,False
409,40.7416,-8.568094,21.354,False
410,40.740714,-8.567897,23.095,False
411,40.739827,-8.5677,21.062,False
412,40.73894,-8.567503,20.346,False
413,40.738053,-8.567306,15.032,False
414,40.737166,-8.567108,11.5,False
415,40.736279,-8.566911,10.489,False
416,40.735393,-8.566714,8.637,False
417,40.734506,-8.566517,7.407,False
418,40.733619,-8.56632,7.424,False
419,40.732732,-8.566122,6.017,False
420,40.731845,-8.565925,5.093,False
421,40.730958,-8.565728,5.19,False
422,40.730072,-8.565531,5.144,False
423,40.729185,-8.565334,4.656,False
424,40.728298,-8.565136,4.124,False
425,40.727411,-8.564939,4.504,False
426,40.726524,-8.564742,2.699,True
427,40.725637,-8.564545,2.558,True
428,40.724751,-8.564348,1.683,True
429,40.724032,-8.564161,2.633,True
430,40.72493,-8.564095,2.237,True
431,40.725828,-8.564128,4.238,False
432,40.726718,-8.564297,5.802,False
433,40.727598,-8.56454,6.738,False
434,40.72683,-8.565147,1.928,True
435,40.726058,-8.565756,0.114,True
436,40.725286,-8.566364,0.257,True
437,40.724514,-8.566972,1.427,True
438,40.723742,-8.56758,1.605,True
439,40.72297,-8.568189,1.59,True
440,40.722198,-8.568797,-0.028,True
441,40.721426,-8.569405,1.815,True
442,40.720653,-8.570013,3.464,False
443,40.719881,-8.570622,3.396,False
444,40.719109,-8.57123,1.721,True
445,40.718337,-8.571838,2.741,True
446,40.717565,-8.572446,3.983,False
447,40.716793,-8.573055,3.144,False
448,40.716021,-8.573663,3.454,False
449,40.715249,-8.574271,2.133,True
450,40.714476,-8.574879,1.967,True
451,40.713704,-8.575488,2.116,True
452,40.712932,-8.576096,1.21,True
453,40.71216,-8.576704,0.861,True
454,40.711388,-8.577312,1.402,True
455,40.710616,-8.577921,2.737,True
456,40.709844,-8.578529,2.571,True
457,40.709072,-8.579137,2.394,True
458,40.708299,-8.579745,2.967,True
459,40.707527,-8.580354,3.447,False
460,40.706755,-8.580962,2.93,True
461,40.705983,-8.58157,1.956,True
462,40.705211,-8.582178,2.785,True
463,40.704439,-8.582787,2.767,True
464,40.703667,-8.583395,2.593,True
465,40.702895,-8.584003,3.426,False
466,40.702123,-8.584611,3.976,False
467,40.70135,-8.58522,2.554,True
468,40.700578,-8.585828,3.687,False
469,40.699806,-8.586436,4.104,False
470,40.699034,-8.587045,2.4,True
471,40.698262,-8.587653,2.989,True
472,40.69749,-8.588261,3.694,False
473,40.696718,-8.588869,3.826,False
474,40.695946,-8.589478,4.908,False
475,40.695173,-8.590086,5.943,False
476,40.694401,-8.590694,3.789,False
477,40.693629,-8.591302,4.269,False
478,40.692857,-8.591911,3.016,False
479,40.692085,-8.592519,1.994,True
480,40.691313,-8.593127,4.336,False
481,40.690541,-8.593735,2.617,True
482,40.689769,-8.594344,3.709,False
483,40.688996,-8.594952,6.35,False
484,40.688224,-8.59556,7.14,False
485,40.687452,-8.596168,7.128,False
486,40.68668,-8.596777,9.621,False
487,40.685908,-8.597385,11.567,False
488,40.685136,-8.597993,13.409,False
489,40.685184,-8.597654,12.983,False
490,40.685742,-8.596724,9.963,False
491,40.6863,-8.595794,9.273,False
492,40.686857,-8.594863,9.292,False
493,40.687416,-8.593934,9.896,False
494,40.68798,-8.59301,11.573,False
495,40.688554,-8.592098,8.892,False
496,40.689155,-8.591216,6.206,False
497,40.689781,-8.590364,4.673,False
498,40.690427,-8.589538,5.397,False
499,40.691169,-8.588894,2.638,True
500,40.691979,-8.588378,1.994,True
501,40.692789,-8.587862,4.94,False
502,40.693599,-8.587347,6.869,False
503,40.694409,-8.586831,5.374,False
504,40.695218,-8.586315,3.513,False
505,40.696028,-8.585799,2.114,True
506,40.696838,-8.585283,1.902,True
507,40.697648,-8.584767,2.274,True
508,40.698458,-8.584251,3.381,False
509,40.699268,-8.583736,5.578,False
510,40.700078,-8.58322,4.076,False
511,40.700887,-8.582704,3.749,False
512,40.701697,-8.582188,4.608,False
513,40.702507,-8.581672,2.649,True
514,40.703317,-8.581156,2.739,True
515,40.704127,-8.58064,3.8,False
516,40.704937,-8.580124,2.713,True
517,40.705747,-8.579609,1.795,True
518,40.706556,-8.579093,2.136,True
519,40.707366,-8.578577,3.329,False
520,40.708176,-8.578061,2.387,True
521,40.708986,-8.577545,2.845,True
522,40.709796,-8.577029,4.085,False
523,40.710606,-8.576513,3.244,False
524,40.711416,-8.575998,2.447,True
525,40.712225,-8.575482,1.66,True
526,40.713035,-8.574966,2.587,True
527,40.713845,-8.57445,2.249,True
528,40.714655,-8.573934,1.607,True
529,40.715465,-8.573418,2.858,True
530,40.716275,-8.572902,3.02,False
531,40.717085,-8.572386,3.693,False
532,40.717894,-8.571871,4.505,False
533,40.718704,-8.571355,1.863,True
534,40.719514,-8.570839,2.683,True
535,40.720324,-8.570323,3.314,False
536,40.721134,-8.569807,2.815,True
537,40.721944,-8.569291,0.82,True
538,40.722754,-8.568775,0.925,True
539,40.723563,-8.56826,2.509,True
540,40.724373,-8.567744,1.559,True
541,40.725183,-8.567228,0.507,True
542,40.725993,-8.566712,-0.446,True
543,40.726803,-8.566196,0.031,True
544,40.727613,-8.56568,2.142,True
545,40.728423,-8.565164,4.035,False
546,40.729265,-8.565007,6.604,False
547,40.730145,-8.565254,6.451,False
548,40.731024,-8.565502,6.972,False
549,40.731901,-8.565766,5.794,False
550,40.732766,-8.566091,6.217,False
551,40.733613,-8.566491,6.442,False
552,40.734441,-8.566953,4.992,False
553,40.735252,-8.567466,4.036,False
554,40.736062,-8.567982,3.788,False
555,40.736871,-8.568498,4.243,False
556,40.737681,-8.569014,4.728,False
557,40.738492,-8.569529,6.276,False
558,40.739302,-8.570043,7.089,False
559,40.740112,-8.570558,7.703,False
560,40.740932,-8.571045,6.601,False
561,40.741769,-8.571479,5.639,False
562,40.742618,-8.57187,6.218,False
563,40.743474,-8.572234,5.052,False
564,40.74433,-8.572598,4.752,False
565,40.745186,-8.572962,4.188,False
566,40.746042,-8.573326,3.645,False
567,40.74544,-8.573192,4.01,False
568,40.744558,-8.572962,4.3,False
569,40.743675,-8.572732,3.832,False
570,40.742793,-8.572503,3.506,False
571,40.741911,-8.572273,3.706,False
572,40.741028,-8.572043,2.816,True
573,40.740146,-8.571814,2.541,True
574,40.739264,-8.571584,1.599,True
575,40.738382,-8.571354,1.107,True
576,40.737499,-8.571124,2.134,True
577,40.736617,-8.570895,0.474,True
578,40.735735,-8.570665,0.066,True
579,40.734852,-8.570435,0.278,True
580,40.73397,-8.570206,-0.397,True
581,40.733088,-8.569976,0.163,True
582,40.732205,-8.569746,1.172,True
583,40.731323,-8.569517,1.316,True
584,40.730441,-8.569287,1.237,True
585,40.729558,-8.569057,1.712,True
586,40.728676,-8.568827,2.016,True
587,40.727794,-8.568598,1.802,True
588,40.726911,-8.568368,0.998,True
589,40.726029,-8.568138,0.4,True
590,40.725147,-8.567909,0.252,True
591,40.724264,-8.567679,1.646,True
592,40.723382,-8.567449,0.879,True
593,40.7225,-8.567219,-0.022,True
594,40.721618,-8.56699,-0.351,True
595,40.720735,-8.56676,0.593,True
596,40.719853,-8.56653,1.198,True
597,40.718971,-8.566301,2.59,True
598,40.718088,-8.566071,3.081,False
599,40.717206,-8.565841,2.987,True
600,40.716324,-8.565611,1.875,True
601,40.715441,-8.565382,1.568,True
602,40.714559,-8.565152,1.885,True
603,40.713677,-8.564922,1.94,True
604,40.712794,-8.564693,2.037,True
605,40.712239,-8.564438,1.702,True
606,40.712679,-8.564379,1.364,True
607,40.711989,-8.565139,2.985,True
608,40.711298,-8.5659,2.48,True
609,40.710608,-8.56666,1.242,True
610,40.709917,-8.56742,1.956,True
611,40.709227,-8.56818,1.924,True
612,40.708536,-8.56894,0.892,True
613,40.707846,-8.5697,1.849,True
614,40.707155,-8.57046,2.82,True
615,40.706465,-8.57122,2.354,True
616,40.705774,-8.57198,2.358,True
617,40.705084,-8.572741,2.852,True
618,40.704393,-8.573501,3.231,False
619,40.703703,-8.574261,4.211,False
620,40.703012,-8.575021,4.517,False
621,40.702322,-8.575781,2.959,True
622,40.701631,-8.576541,1.565,True
623,40.700941,-8.577301,2.755,True
624,40.700251,-8.578061,3.927,False
625,40.69956,-8.578821,4.545,False
626,40.69887,-8.579581,6.935,False
627,40.698351,-8.580143,6.758,False
628,40.699011,-8.579337,6.612,False
629,40.699671,-8.578531,4.559,False
630,40.700331,-8.577725,3.661,False
631,40.700991,-8.57692,3.398,False
632,40.701651,-8.576115,2.187,True
633,40.702312,-8.57531,3.49,False
634,40.702972,-8.574504,4.702,False
635,40.703633,-8.573699,4.1,False
636,40.704293,-8.572894,2.775,True
637,40.704954,-8.572089,2.863,True
638,40.705614,-8.571284,3.273,False
639,40.706274,-8.570478,4.283,False
640,40.706935,-8.569673,3.752,False
641,40.707595,-8.568868,2.653,True
642,40.707584,-8.568881,2.662,True
643,40.706924,-8.569687,3.781,False
644,40.706264,-8.570492,4.283,False
645,40.705603,-8.571297,3.254,False
646,40.704943,-8.572102,2.864,True
647,40.704282,-8.572907,2.785,True
648,40.703622,-8.573713,4.125,False
649,40.702961,-8.574518,4.693,False
650,40.702301,-8.575323,3.468,False
651,40.701641,-8.576128,2.164,True
652,40.70098,-8.576933,3.404,False
653,40.70032,-8.577739,3.686,False
654,40.7007,-8.577804,3.008,False
655,40.701597,-8.577717,1.565,True
656,40.702494,-8.577629,1.685,True
657,40.703391,-8.577542,1.796,True
658,40.704288,-8.577455,2.177,True
659,40.705185,-8.577368,2.136,True
660,40.706081,-8.577281,1.546,True
661,40.706978,-8.577194,2.466,True
662,40.707875,-8.577107,2.901,True
663,40.708772,-8.577019,3.027,False
664,40.709669,-8.576932,4.1,False
665,40.710566,-8.576845,3.002,False
666,40.711463,-8.576758,1.288,True
667,40.71236,-8.576671,0.717,True
668,40.713257,-8.576584,1.199,True
669,40.714153,-8.576496,2.03,True
670,40.71505,-8.576409,1.793,True
671,40.715947,-8.576322,1.847,True
672,40.716844,-8.576235,2.404,True
673,40.717741,-8.576148,1.249,True
674,40.718638,-8.576061,1.801,True
675,40.719535,-8.575974,1.379,True
676,40.720432,-8.575886,0.868,True
677,40.721329,-8.575799,0.513,True
678,40.722226,-8.575712,0.947,True
679,40.723122,-8.575625,1.199,True
680,40.724019,-8.575538,-0.237,True
681,40.724916,-8.575451,0.885,True
682,40.725813,-8.575364,0.989,True
683,40.72671,-8.575276,1.156,True
684,40.727607,-8.575189,2.114,True
685,40.728504,-8.575102,3.03,False
686,40.729401,-8.575015,2.278,True
687,40.730298,-8.574928,1.491,True
688,40.731194,-8.574841,0.963,True
689,40.732091,-8.574753,0.215,True
690,40.732988,-8.574666,0.654,True
691,40.733885,-8.574579,0.524,True
692,40.734782,-8.574492,1.024,True
693,40.735679,-8.574405,2.276,True
694,40.736576,-8.574318,1.697,True
695,40.737473,-8.574231,1.045,True
696,40.73837,-8.574143,1.516,True
697,40.739266,-8.574056,2.639,True
698,40.740163,-8.573969,2.339,True
699,40.74106,-8.573882,2.603,True
700,40.741957,-8.573795,1.991,True
701,40.742854,-8.573708,2.432,True
702,40.743751,-8.573621,2.586,True
703,40.744648,-8.573533,3.477,False
704,40.745545,-8.573446,3.917,False
705,40.74643,-8.57349,3.207,False
706,40.74581,-8.573652,3.823,False
707,40.744916,-8.573779,3.401,False
708,40.744022,-8.573905,2.492,True
709,40.743128,-8.574031,2.777,True
710,40.742233,-8.574157,1.877,True
711,40.741339,-8.574284,2.196,True
712,40.740445,-8.57441,2.366,True
713,40.739551,-8.574536,2.35,True
714,40.738657,-8.574662,2.116,True
715,40.737762,-8.574789,1.017,True
716,40.736868,-8.574915,2.115,True
717,40.735974,-8.575041,2.965,True
718,40.73508,-8.575167,1.55,True
719,40.734185,-8.575294,0.245,True
720,40.733291,-8.57542,0.31,True
721,40.732397,-8.575546,0.11,True
722,40.731503,-8.575672,0.221,True
723,40.730609,-8.575799,0.838,True
724,40.729714,-8.575925,1.033,True
725,40.72882,-8.576051,1.302,True
726,40.727926,-8.576177,2.255,True
727,40.727032,-8.576304,2.155,True
728,40.726137,-8.57643,0.87,True
729,40.725243,-8.576556,0.362,True
730,40.724349,-8.576682,-0.659,True
731,40.723455,-8.576809,-0.387,True
732,40.722561,-8.576935,0.489,True
733,40.721666,-8.577061,1.94,True
